,labels,coordinates
2070,t,"[[0.518370509147644, 0.7420104742050171], [0.6879157423973083, 0.6011531352996826], [0.7448447942733765, 0.37526026368141174], [0.6460661292076111, 0.19991189241409302], [0.5454280972480774, 0.11197449266910553], [0.6560946106910706, 0.254025399684906], [0.6733278632164001, 0.08277589082717896], [0.6717501878738403, 0.10035210847854614], [0.6545743942260742, 0.1964709460735321], [0.5136403441429138, 0.26120150089263916], [0.47797077894210815, 0.06359729170799255], [0.5064634084701538, 0.1859082579612732], [0.5396544933319092, 0.3167749047279358], [0.38404327630996704, 0.30837106704711914], [0.3537750244140625, 0.16613155603408813], [0.4059374928474426, 0.3318627178668976], [0.44865721464157104, 0.4417426288127899], [0.2562953531742096, 0.3915788531303406], [0.25545454025268555, 0.2697985768318176], [0.304810494184494, 0.38334497809410095], [0.34709280729293823, 0.4635816216468811]]"
2071,t,"[[0.5180628299713135, 0.6348817348480225], [0.6436046361923218, 0.5517251491546631], [0.6626834869384766, 0.44238293170928955], [0.5944307446479797, 0.36517301201820374], [0.5341561436653137, 0.3207911550998688], [0.5984472036361694, 0.38275617361068726], [0.6025885343551636, 0.297094464302063], [0.6106047034263611, 0.3163258135318756], [0.6105659604072571, 0.36707812547683716], [0.5018669366836548, 0.392068475484848], [0.4773079454898834, 0.2900419235229492], [0.5178412795066833, 0.352727472782135], [0.5410317778587341, 0.4144258499145508], [0.41447463631629944, 0.417301207780838], [0.40472081303596497, 0.35315069556236267], [0.45837143063545227, 0.42687103152275085], [0.47502776980400085, 0.47717374563217163], [0.322927862405777, 0.4560519754886627], [0.33125150203704834, 0.3971317708492279], [0.3810601830482483, 0.4458597004413605], [0.39523208141326904, 0.4823923408985138]]"
2072,t,"[[0.5142149925231934, 0.7722547054290771], [0.6875978708267212, 0.6083455085754395], [0.7346116304397583, 0.376226007938385], [0.6497677564620972, 0.1929747313261032], [0.5690062046051025, 0.0895906388759613], [0.6483611464500427, 0.27442067861557007], [0.6709114909172058, 0.11443941295146942], [0.6814210414886475, 0.0905679315328598], [0.6679496169090271, 0.15209373831748962], [0.512531578540802, 0.27970659732818604], [0.4857657551765442, 0.06609839200973511], [0.5241281986236572, 0.18618141114711761], [0.5529179573059082, 0.3107130825519562], [0.3888944983482361, 0.32294243574142456], [0.37270769476890564, 0.17386969923973083], [0.4288921356201172, 0.3355289101600647], [0.45495590567588806, 0.44741323590278625], [0.25823304057121277, 0.4012165665626526], [0.2614285349845886, 0.2686621844768524], [0.3225906193256378, 0.37567946314811707], [0.3600214123725891, 0.46020448207855225]]"
2073,t,"[[0.49676579236984253, 0.640478789806366], [0.6316729784011841, 0.558448076248169], [0.6634211540222168, 0.4520246088504791], [0.5965626835823059, 0.3676043152809143], [0.5336746573448181, 0.31918925046920776], [0.6201726794242859, 0.3929240107536316], [0.6378659009933472, 0.31107527017593384], [0.6302348971366882, 0.32429227232933044], [0.6173427700996399, 0.36899662017822266], [0.5183985233306885, 0.3979668617248535], [0.4937155842781067, 0.2968183159828186], [0.5157723426818848, 0.3552420437335968], [0.5357080101966858, 0.41350656747817993], [0.42431217432022095, 0.41901761293411255], [0.41128605604171753, 0.35008499026298523], [0.4510309100151062, 0.4224497973918915], [0.4692210257053375, 0.47523030638694763], [0.32572701573371887, 0.4535615146160126], [0.33135440945625305, 0.3939988315105438], [0.37069350481033325, 0.441325306892395], [0.38730618357658386, 0.4789719581604004]]"
2074,t,"[[0.4247775971889496, 0.6331615447998047], [0.5990347862243652, 0.5919113159179688], [0.7156599760055542, 0.4922853708267212], [0.6804940700531006, 0.38880419731140137], [0.6340780258178711, 0.3220347762107849], [0.6817314028739929, 0.3943568766117096], [0.723159670829773, 0.30724579095840454], [0.6901627779006958, 0.33137401938438416], [0.6510438323020935, 0.38522911071777344], [0.5511800050735474, 0.3921155333518982], [0.5667521953582764, 0.3056808114051819], [0.5477797985076904, 0.4091920554637909], [0.5534763932228088, 0.45858097076416016], [0.42912957072257996, 0.4034998416900635], [0.4329160153865814, 0.3576534688472748], [0.4363352060317993, 0.45693591237068176], [0.44393765926361084, 0.4831773638725281], [0.30181679129600525, 0.4248003363609314], [0.3294526934623718, 0.3854408860206604], [0.3485371470451355, 0.4547179937362671], [0.3540276288986206, 0.4743228852748871]]"
2075,t,"[[0.42122575640678406, 0.6263570785522461], [0.5916166305541992, 0.5937055349349976], [0.7114943861961365, 0.49150368571281433], [0.6748392581939697, 0.3832225799560547], [0.6267743706703186, 0.3137863278388977], [0.6794213056564331, 0.39477482438087463], [0.7232106924057007, 0.3081666827201843], [0.6933902502059937, 0.33142024278640747], [0.6500659584999084, 0.38766753673553467], [0.5500807166099548, 0.3905951976776123], [0.562752366065979, 0.30810317397117615], [0.5465549826622009, 0.409329354763031], [0.5503504276275635, 0.46042370796203613], [0.4292480945587158, 0.40170127153396606], [0.428686261177063, 0.35789334774017334], [0.43361932039260864, 0.4543344974517822], [0.43986088037490845, 0.4805871844291687], [0.3026558756828308, 0.4219019412994385], [0.32820695638656616, 0.38382482528686523], [0.3461571931838989, 0.45135682821273804], [0.3518259823322296, 0.46939724683761597]]"
2076,t,"[[0.42469125986099243, 0.6270958781242371], [0.5915391445159912, 0.5917415618896484], [0.7129408121109009, 0.4925394356250763], [0.6710464358329773, 0.38409408926963806], [0.6188662052154541, 0.3116123378276825], [0.6749836802482605, 0.3924205005168915], [0.7191853523254395, 0.3047869801521301], [0.6899357438087463, 0.3356899619102478], [0.6491875648498535, 0.39328786730766296], [0.5471928715705872, 0.3894512951374054], [0.5614505410194397, 0.30604103207588196], [0.5452245473861694, 0.40937888622283936], [0.5500143766403198, 0.4577898383140564], [0.4272700548171997, 0.40163654088974], [0.4284414052963257, 0.358089804649353], [0.4345000982284546, 0.4556792676448822], [0.4420800507068634, 0.4808728098869324], [0.30175280570983887, 0.4232076406478882], [0.32764363288879395, 0.3853178024291992], [0.34799519181251526, 0.4523630440235138], [0.3552553355693817, 0.4695768654346466]]"
2077,t,"[[0.4301101565361023, 0.6330809593200684], [0.5986796617507935, 0.5964723229408264], [0.7153340578079224, 0.49351203441619873], [0.6722339391708374, 0.3912000358104706], [0.626838743686676, 0.32620906829833984], [0.6751042604446411, 0.3933318257331848], [0.7123045325279236, 0.30267927050590515], [0.6838983297348022, 0.3375553786754608], [0.6484835147857666, 0.3919099271297455], [0.544691264629364, 0.39253848791122437], [0.5576659440994263, 0.3079420328140259], [0.5480535626411438, 0.4145148694515228], [0.5524979829788208, 0.4594968855381012], [0.42490506172180176, 0.40521517395973206], [0.4284939765930176, 0.36289718747138977], [0.43803513050079346, 0.46473726630210876], [0.4438062012195587, 0.4874017834663391], [0.302555114030838, 0.428012877702713], [0.33008867502212524, 0.39190128445625305], [0.35180824995040894, 0.4614417254924774], [0.3539413809776306, 0.4779455065727234]]"
2078,t,"[[0.4266529381275177, 0.6333326101303101], [0.5940568447113037, 0.5941960215568542], [0.705970287322998, 0.4927288293838501], [0.6642624139785767, 0.38676974177360535], [0.622110903263092, 0.31213465332984924], [0.6652063131332397, 0.39401280879974365], [0.7080406546592712, 0.3052065372467041], [0.6796560883522034, 0.3420729637145996], [0.6426941156387329, 0.39773017168045044], [0.5374283194541931, 0.39311033487319946], [0.5563814043998718, 0.30706876516342163], [0.5447407364845276, 0.4109070897102356], [0.5465743541717529, 0.45623695850372314], [0.41844162344932556, 0.4061105251312256], [0.4274457097053528, 0.36300501227378845], [0.43678444623947144, 0.4624575078487396], [0.4397370219230652, 0.48560237884521484], [0.29743415117263794, 0.42786893248558044], [0.3301839530467987, 0.3903292417526245], [0.3512048125267029, 0.4573831558227539], [0.35225123167037964, 0.47277548909187317]]"
2079,t,"[[0.4552915096282959, 0.6324685215950012], [0.6134779453277588, 0.5839260220527649], [0.7154367566108704, 0.4858686625957489], [0.6698954105377197, 0.3990804851055145], [0.6065384149551392, 0.3498019576072693], [0.6263473033905029, 0.3801193833351135], [0.6147125959396362, 0.29599839448928833], [0.6147233247756958, 0.3431389033794403], [0.6179336309432983, 0.3965371251106262], [0.5052285194396973, 0.3887774348258972], [0.4900150001049042, 0.31291666626930237], [0.5150765776634216, 0.40879184007644653], [0.5324510931968689, 0.44197145104408264], [0.3989037871360779, 0.4075924754142761], [0.38662829995155334, 0.36684301495552063], [0.4233250916004181, 0.4631565511226654], [0.4381267726421356, 0.48536890745162964], [0.2910383343696594, 0.4362497925758362], [0.2980117201805115, 0.4020139276981354], [0.33976250886917114, 0.4710392653942108], [0.3528144657611847, 0.48936936259269714]]"
2080,t,"[[0.42742106318473816, 0.6331050395965576], [0.5979022979736328, 0.5973703861236572], [0.719153106212616, 0.5026254057884216], [0.6880614757537842, 0.40527042746543884], [0.6308539509773254, 0.3477672338485718], [0.6468355655670166, 0.3874731957912445], [0.660673975944519, 0.2961907684803009], [0.654693603515625, 0.3436722159385681], [0.643862247467041, 0.4002130925655365], [0.5212026238441467, 0.3875315189361572], [0.5281751751899719, 0.3017016351222992], [0.5377798676490784, 0.4036034941673279], [0.5473092198371887, 0.439069002866745], [0.40845587849617004, 0.3979697525501251], [0.40949952602386475, 0.3479019105434418], [0.4302520155906677, 0.4522724747657776], [0.4375583529472351, 0.477752685546875], [0.2907663583755493, 0.4173961877822876], [0.3094053268432617, 0.37831321358680725], [0.3399202823638916, 0.45378899574279785], [0.347030907869339, 0.47462987899780273]]"
2081,t,"[[0.4631417989730835, 0.6262750625610352], [0.6263412237167358, 0.5719336271286011], [0.7190951704978943, 0.47393324971199036], [0.6578092575073242, 0.3934534788131714], [0.5811289548873901, 0.3553905189037323], [0.6151821613311768, 0.378887414932251], [0.6227463483810425, 0.2947276830673218], [0.6319091320037842, 0.33247438073158264], [0.6306822896003723, 0.38508158922195435], [0.5032773017883301, 0.38701361417770386], [0.5079830884933472, 0.3019599914550781], [0.5399890542030334, 0.39236223697662354], [0.5464180707931519, 0.4340614080429077], [0.40440845489501953, 0.4064929485321045], [0.41681933403015137, 0.3544931411743164], [0.45490744709968567, 0.44805628061294556], [0.4515877664089203, 0.47596797347068787], [0.2997877597808838, 0.437002032995224], [0.3280254304409027, 0.3891894817352295], [0.37033528089523315, 0.4560706615447998], [0.3679666519165039, 0.47966188192367554]]"
2082,t,"[[0.3711555004119873, 0.5572543144226074], [0.5004382133483887, 0.5096979141235352], [0.5756373405456543, 0.375167578458786], [0.6258426904678345, 0.27977871894836426], [0.6427775025367737, 0.2513394355773926], [0.49512946605682373, 0.22014549374580383], [0.5588291883468628, 0.0964769721031189], [0.6000136733055115, 0.1451754868030548], [0.6245209574699402, 0.21090328693389893], [0.3729095458984375, 0.24763211607933044], [0.40114492177963257, 0.1489112377166748], [0.4422469735145569, 0.24202263355255127], [0.4729490280151367, 0.33752357959747314], [0.26904696226119995, 0.31730949878692627], [0.2724190354347229, 0.24762187898159027], [0.31949129700660706, 0.33626994490623474], [0.36375463008880615, 0.4188533127307892], [0.19318656623363495, 0.4142225682735443], [0.1915450543165207, 0.3730217218399048], [0.2362518310546875, 0.4263528883457184], [0.2837681770324707, 0.46498554944992065]]"
2083,t,"[[0.4468878507614136, 0.6221619844436646], [0.6104738116264343, 0.5677351355552673], [0.7126643657684326, 0.4708842933177948], [0.6576496362686157, 0.3834207057952881], [0.5896090269088745, 0.33584848046302795], [0.6143341660499573, 0.37453386187553406], [0.5974253416061401, 0.2933587431907654], [0.5943848490715027, 0.34475892782211304], [0.6020313501358032, 0.39434337615966797], [0.4969933032989502, 0.3836570084095001], [0.47113773226737976, 0.3076895773410797], [0.495484322309494, 0.39941108226776123], [0.5200212001800537, 0.4323984980583191], [0.3937373459339142, 0.402369886636734], [0.37021002173423767, 0.357469379901886], [0.406792014837265, 0.4512127637863159], [0.42858079075813293, 0.47707030177116394], [0.2889193594455719, 0.43114179372787476], [0.2871655225753784, 0.39275795221328735], [0.3246913254261017, 0.4594733715057373], [0.34121763706207275, 0.48090627789497375]]"
2084,t,"[[0.4736779034137726, 0.6437845230102539], [0.6397275924682617, 0.569722592830658], [0.7192797660827637, 0.46692603826522827], [0.6401368379592896, 0.37935495376586914], [0.573993980884552, 0.32422760128974915], [0.6220517158508301, 0.3832434415817261], [0.6379518508911133, 0.29378750920295715], [0.6281994581222534, 0.3387303948402405], [0.6142339706420898, 0.3995845913887024], [0.503527045249939, 0.3936120867729187], [0.49330466985702515, 0.30972039699554443], [0.5255852937698364, 0.4015941321849823], [0.5547982454299927, 0.45957738161087036], [0.40351492166519165, 0.4193727672100067], [0.4053910970687866, 0.35902902483940125], [0.4451117515563965, 0.4500839114189148], [0.4612882733345032, 0.4941467344760895], [0.29967808723449707, 0.4608098864555359], [0.32262468338012695, 0.40255263447761536], [0.36679714918136597, 0.46772488951683044], [0.3770276606082916, 0.4994264841079712]]"
2085,t,"[[0.5234687328338623, 0.6355649828910828], [0.6587582230567932, 0.5694629549980164], [0.7169867753982544, 0.4599379599094391], [0.6485359072685242, 0.3897278904914856], [0.5818582773208618, 0.3477773666381836], [0.5974032878875732, 0.38252636790275574], [0.6099261045455933, 0.28312718868255615], [0.6486020088195801, 0.32707342505455017], [0.6499802470207214, 0.38419410586357117], [0.49888065457344055, 0.3970237970352173], [0.5096567869186401, 0.3097124695777893], [0.5706371068954468, 0.3974349796772003], [0.5785015225410461, 0.4500293433666229], [0.40778958797454834, 0.4228844940662384], [0.43976137042045593, 0.3596772849559784], [0.5001105070114136, 0.4530129134654999], [0.49604493379592896, 0.4965639114379883], [0.30933332443237305, 0.4623583257198334], [0.3652242422103882, 0.40867704153060913], [0.42236366868019104, 0.4727318286895752], [0.4178195893764496, 0.5066234469413757]]"
2086,t,"[[0.43327197432518005, 0.6411780118942261], [0.6044387817382812, 0.5974153280258179], [0.7112754583358765, 0.4927832782268524], [0.6599780321121216, 0.3906498849391937], [0.5930503010749817, 0.3369429409503937], [0.6487370729446411, 0.3883068263530731], [0.64576256275177, 0.2969595193862915], [0.5962636470794678, 0.35544347763061523], [0.578872561454773, 0.4177546799182892], [0.5236017107963562, 0.39292481541633606], [0.4874809682369232, 0.308794230222702], [0.47931259870529175, 0.4116828441619873], [0.515694260597229, 0.46560904383659363], [0.4156207740306854, 0.40775954723358154], [0.3782697021961212, 0.3546831011772156], [0.39079347252845764, 0.452382892370224], [0.425245463848114, 0.49397432804107666], [0.31014010310173035, 0.43506577610969543], [0.29930901527404785, 0.3935360908508301], [0.31657302379608154, 0.4639571011066437], [0.3419387936592102, 0.49362361431121826]]"
2087,t,"[[0.48107293248176575, 0.6354401707649231], [0.6367086172103882, 0.5837761759757996], [0.734562337398529, 0.479701429605484], [0.6825366616249084, 0.3990415632724762], [0.6143775582313538, 0.3523833155632019], [0.6178717613220215, 0.38471314311027527], [0.6442481279373169, 0.287222295999527], [0.6682888269424438, 0.330473393201828], [0.6629718542098999, 0.38931241631507874], [0.5096244812011719, 0.392392635345459], [0.5275148153305054, 0.30356675386428833], [0.5687815546989441, 0.39701852202415466], [0.5759674310684204, 0.4541768431663513], [0.4083653688430786, 0.4149589538574219], [0.43814370036125183, 0.3501035273075104], [0.48049116134643555, 0.4467531144618988], [0.4775329828262329, 0.49190211296081543], [0.29747140407562256, 0.4508638381958008], [0.3451116681098938, 0.3942263126373291], [0.3921612501144409, 0.4605790674686432], [0.39043891429901123, 0.4937760829925537]]"
2088,t,"[[0.5062732696533203, 0.6375535130500793], [0.648591160774231, 0.5695743560791016], [0.7240587472915649, 0.46366140246391296], [0.6498986482620239, 0.3898410201072693], [0.5701913833618164, 0.350419819355011], [0.6079616546630859, 0.3875996172428131], [0.6197054982185364, 0.28759926557540894], [0.6313616037368774, 0.31954360008239746], [0.6282917261123657, 0.3758705258369446], [0.502310037612915, 0.40211525559425354], [0.4926007390022278, 0.3142091929912567], [0.5419734120368958, 0.395210325717926], [0.5665752291679382, 0.45066195726394653], [0.4080390930175781, 0.42948418855667114], [0.41350704431533813, 0.3609807789325714], [0.4675588011741638, 0.4471414387226105], [0.48027631640434265, 0.4945817291736603], [0.30779731273651123, 0.47124242782592773], [0.33792802691459656, 0.41024014353752136], [0.3925413489341736, 0.4692290723323822], [0.40262487530708313, 0.505282461643219]]"
2089,t,"[[0.569107711315155, 0.7753070592880249], [0.617334246635437, 0.6691129207611084], [0.6773872375488281, 0.5357905030250549], [0.6797478199005127, 0.4211658835411072], [0.6601682901382446, 0.332326203584671], [0.865809440612793, 0.507145345211029], [0.7629908323287964, 0.344516396522522], [0.6652370691299438, 0.33830273151397705], [0.6215606927871704, 0.37944296002388], [0.8738181591033936, 0.4800357520580292], [0.7793780565261841, 0.30680376291275024], [0.6705171465873718, 0.3110451400279999], [0.6127594709396362, 0.3620639443397522], [0.856615424156189, 0.4552347660064697], [0.7537519335746765, 0.28796160221099854], [0.648201584815979, 0.3066667914390564], [0.6112235188484192, 0.3662409782409668], [0.8177952170372009, 0.4409691095352173], [0.728010356426239, 0.29305416345596313], [0.6509888172149658, 0.30420875549316406], [0.627069890499115, 0.35250160098075867]]"
2090,t,"[[0.4986116290092468, 0.6470353603363037], [0.6491121053695679, 0.5838819146156311], [0.718237042427063, 0.4681861996650696], [0.6218340396881104, 0.38199105858802795], [0.5415107011795044, 0.31927111744880676], [0.6233370900154114, 0.38518694043159485], [0.6237565279006958, 0.2990098297595978], [0.6141069531440735, 0.365255206823349], [0.6040300130844116, 0.4218238294124603], [0.5027624368667603, 0.3992049992084503], [0.47921615839004517, 0.313414990901947], [0.5202096104621887, 0.41068795323371887], [0.5419007539749146, 0.4505181312561035], [0.39833614230155945, 0.42831119894981384], [0.38223451375961304, 0.374165803194046], [0.4389687180519104, 0.46635064482688904], [0.44771429896354675, 0.48894014954566956], [0.2974366843700409, 0.4709887206554413], [0.3076254725456238, 0.42724063992500305], [0.3627265393733978, 0.48959267139434814], [0.36401864886283875, 0.5046415328979492]]"
2091,t,"[[0.4627416133880615, 0.654554545879364], [0.6214468479156494, 0.6039355993270874], [0.7093132138252258, 0.492317795753479], [0.6259412169456482, 0.3908561170101166], [0.5432909727096558, 0.34091582894325256], [0.6449741721153259, 0.39364439249038696], [0.6160552501678467, 0.3032427132129669], [0.570878267288208, 0.37796586751937866], [0.560601532459259, 0.43177106976509094], [0.5140770077705383, 0.402111291885376], [0.4486777186393738, 0.3199726343154907], [0.4605399966239929, 0.4263423681259155], [0.5029612183570862, 0.46815255284309387], [0.4040205776691437, 0.42536497116088867], [0.3376087546348572, 0.3757973611354828], [0.3779997229576111, 0.47304481267929077], [0.4236002564430237, 0.5005297064781189], [0.30193114280700684, 0.4632578492164612], [0.2634083330631256, 0.4293273687362671], [0.30718863010406494, 0.49171316623687744], [0.3482511341571808, 0.5108934640884399]]"
2092,t,"[[0.5233939290046692, 0.6364405155181885], [0.6564304828643799, 0.5775441527366638], [0.6959267854690552, 0.44990670680999756], [0.6080467700958252, 0.3655170500278473], [0.5419638156890869, 0.3035571575164795], [0.59297776222229, 0.37927743792533875], [0.6265493631362915, 0.29502665996551514], [0.6566237807273865, 0.36488839983940125], [0.6383820176124573, 0.42461296916007996], [0.4859715402126312, 0.39181068539619446], [0.512247622013092, 0.3155342936515808], [0.5726568698883057, 0.4124513566493988], [0.5618077516555786, 0.45379960536956787], [0.39239031076431274, 0.41900399327278137], [0.4422653317451477, 0.37013089656829834], [0.5060845017433167, 0.4655236601829529], [0.4828476011753082, 0.4941968619823456], [0.30419105291366577, 0.45929038524627686], [0.38360628485679626, 0.42038893699645996], [0.4313090443611145, 0.48584848642349243], [0.3960828185081482, 0.5059369206428528]]"
2093,t,"[[0.4973101317882538, 0.6535232067108154], [0.6472530961036682, 0.5859726667404175], [0.717371940612793, 0.47152048349380493], [0.6255638003349304, 0.3812830448150635], [0.5527161955833435, 0.31388986110687256], [0.6255450248718262, 0.3873818516731262], [0.6316210031509399, 0.29909977316856384], [0.6220985651016235, 0.36370930075645447], [0.6098067760467529, 0.42933782935142517], [0.5015776753425598, 0.4002154767513275], [0.4764295816421509, 0.3128768801689148], [0.5142741203308105, 0.4100855886936188], [0.5406852960586548, 0.4594150185585022], [0.39522281289100647, 0.42929592728614807], [0.38072672486305237, 0.37372684478759766], [0.4323815703392029, 0.46385079622268677], [0.44794249534606934, 0.49435991048812866], [0.29198262095451355, 0.4734206795692444], [0.299785315990448, 0.42328473925590515], [0.35047557950019836, 0.48524999618530273], [0.3581129312515259, 0.5047017931938171]]"
2094,u,"[[0.4780360460281372, 0.9272487163543701], [0.6000381708145142, 0.8640508651733398], [0.6634823083877563, 0.7006561756134033], [0.5697017908096313, 0.5746022462844849], [0.43334102630615234, 0.5294092297554016], [0.5814321041107178, 0.47160598635673523], [0.5553969144821167, 0.2708923816680908], [0.5367068648338318, 0.16653981804847717], [0.5139175057411194, 0.07072839140892029], [0.4690113067626953, 0.46343034505844116], [0.45293131470680237, 0.2554038166999817], [0.4517470896244049, 0.1368660032749176], [0.44819313287734985, 0.034565269947052], [0.3788996636867523, 0.5073168873786926], [0.32426247000694275, 0.34521859884262085], [0.3822520971298218, 0.431172639131546], [0.4284244179725647, 0.5073671936988831], [0.3123295307159424, 0.5918680429458618], [0.29446423053741455, 0.5067419409751892], [0.3494718074798584, 0.5889125466346741], [0.3943244218826294, 0.6693388223648071]]"
2095,u,"[[0.4954415261745453, 0.8795734643936157], [0.6037418842315674, 0.8246601819992065], [0.6469496488571167, 0.676132082939148], [0.5512215495109558, 0.5748107433319092], [0.41800010204315186, 0.5367176532745361], [0.5730854868888855, 0.45801976323127747], [0.5510445237159729, 0.27058640122413635], [0.5347029566764832, 0.16685637831687927], [0.5156291723251343, 0.07402992248535156], [0.46735066175460815, 0.45453277230262756], [0.450059711933136, 0.25129127502441406], [0.4476533830165863, 0.1341772973537445], [0.43890857696533203, 0.03522047400474548], [0.38281410932540894, 0.5037022829055786], [0.32862478494644165, 0.35802406072616577], [0.37893280386924744, 0.4731801450252533], [0.40960729122161865, 0.5633953213691711], [0.32124096155166626, 0.5948265790939331], [0.2991245985031128, 0.5160947442054749], [0.35768982768058777, 0.5971776247024536], [0.39698857069015503, 0.6726124286651611]]"
2096,u,"[[0.4989415109157562, 0.9527308940887451], [0.6153514385223389, 0.8666433095932007], [0.6696857810020447, 0.704751193523407], [0.5624468326568604, 0.5875914096832275], [0.43006837368011475, 0.5527639389038086], [0.5904417634010315, 0.4787379801273346], [0.5617899894714355, 0.2761583924293518], [0.545620858669281, 0.1657971441745758], [0.525495171546936, 0.06290265917778015], [0.47511714696884155, 0.48032572865486145], [0.4608702063560486, 0.26220589876174927], [0.458694189786911, 0.1411406695842743], [0.45306798815727234, 0.029734551906585693], [0.38659676909446716, 0.5314615964889526], [0.3253381550312042, 0.3736324906349182], [0.3851444125175476, 0.5016046166419983], [0.42905503511428833, 0.5997189283370972], [0.3240630626678467, 0.6265126466751099], [0.2930244207382202, 0.5177099704742432], [0.35140806436538696, 0.5947899222373962], [0.3984311819076538, 0.6729525327682495]]"
2097,u,"[[0.5044066905975342, 0.9525607824325562], [0.6210678815841675, 0.8605220913887024], [0.6652181148529053, 0.6980626583099365], [0.5525283813476562, 0.5787211656570435], [0.4174406826496124, 0.5508798956871033], [0.5933766961097717, 0.4829421043395996], [0.5494045615196228, 0.27471408247947693], [0.5300418138504028, 0.1658477783203125], [0.5065686106681824, 0.06437012553215027], [0.47474801540374756, 0.4845787584781647], [0.4505220651626587, 0.266872763633728], [0.44408097863197327, 0.1442977786064148], [0.4309299886226654, 0.02646780014038086], [0.385198175907135, 0.5362542867660522], [0.3148975372314453, 0.3744083642959595], [0.3833211660385132, 0.5013302564620972], [0.4301626980304718, 0.5967789888381958], [0.31967470049858093, 0.6341174840927124], [0.2872101962566376, 0.5297099947929382], [0.34511518478393555, 0.60463947057724], [0.3904349207878113, 0.6767734289169312]]"
2098,u,"[[0.4919153153896332, 0.9296682476997375], [0.6093136072158813, 0.8576246500015259], [0.6558613777160645, 0.6989526748657227], [0.5451940894126892, 0.5881004929542542], [0.40981242060661316, 0.5577592253684998], [0.5900681018829346, 0.47882911562919617], [0.5508226752281189, 0.27656275033950806], [0.531037449836731, 0.1683119535446167], [0.5081286430358887, 0.06730589270591736], [0.4757775664329529, 0.47417202591896057], [0.4522373080253601, 0.26665568351745605], [0.44584351778030396, 0.14452600479125977], [0.43500885367393494, 0.03377291560173035], [0.3877238929271698, 0.5208572149276733], [0.32321688532829285, 0.36959391832351685], [0.37803730368614197, 0.4944695830345154], [0.4149274528026581, 0.5902488231658936], [0.32294976711273193, 0.6108822226524353], [0.28906989097595215, 0.5296343564987183], [0.34113839268684387, 0.6140201091766357], [0.3812362551689148, 0.6882749199867249]]"
2099,u,"[[0.5679154396057129, 0.912929892539978], [0.6294023394584656, 0.8100079298019409], [0.6372600197792053, 0.6395248174667358], [0.5294137001037598, 0.5191640257835388], [0.40942999720573425, 0.47260582447052], [0.5911269783973694, 0.47140422463417053], [0.612907886505127, 0.27106210589408875], [0.6224225759506226, 0.16131970286369324], [0.6135755181312561, 0.06784015893936157], [0.4774547815322876, 0.48480525612831116], [0.48054319620132446, 0.2735733389854431], [0.5131269693374634, 0.18573102355003357], [0.54587322473526, 0.12149497866630554], [0.39169377088546753, 0.5393252968788147], [0.3940737843513489, 0.39449650049209595], [0.44390398263931274, 0.5035717487335205], [0.468647837638855, 0.5998087525367737], [0.3272734582424164, 0.6197060942649841], [0.3293103575706482, 0.5057278275489807], [0.3782751262187958, 0.5908372402191162], [0.4124419093132019, 0.6896772980690002]]"
2100,u,"[[0.4870077073574066, 0.9168363213539124], [0.5873297452926636, 0.8047752976417542], [0.623274028301239, 0.6339575052261353], [0.5135064125061035, 0.514350414276123], [0.4043855369091034, 0.45088714361190796], [0.6262206435203552, 0.46778857707977295], [0.6256878972053528, 0.2877834439277649], [0.620865523815155, 0.17798054218292236], [0.616262674331665, 0.072580486536026], [0.5192077159881592, 0.4599788188934326], [0.5326426029205322, 0.25539448857307434], [0.5403468608856201, 0.13576626777648926], [0.5566332936286926, 0.030623823404312134], [0.42967891693115234, 0.5028644800186157], [0.3903181254863739, 0.37394124269485474], [0.42791280150413513, 0.5095242261886597], [0.46342164278030396, 0.6068861484527588], [0.3573862910270691, 0.5807284712791443], [0.32965317368507385, 0.4942219853401184], [0.3727909028530121, 0.589606761932373], [0.4088040888309479, 0.6704055666923523]]"
2101,u,"[[0.4620959162712097, 0.8665033578872681], [0.5867414474487305, 0.766883373260498], [0.6412315964698792, 0.5938028693199158], [0.5544379949569702, 0.4548950493335724], [0.43907201290130615, 0.3942602574825287], [0.6410150527954102, 0.47588980197906494], [0.650265097618103, 0.2853085994720459], [0.6470499634742737, 0.17696279287338257], [0.6473613381385803, 0.08084014058113098], [0.5454608201980591, 0.4646969139575958], [0.5574793219566345, 0.2593860328197479], [0.5731326937675476, 0.1404009759426117], [0.5856976509094238, 0.04163762927055359], [0.45500510931015015, 0.49505138397216797], [0.42252758145332336, 0.3484063744544983], [0.4527529776096344, 0.46821412444114685], [0.4729207754135132, 0.5659269094467163], [0.36415088176727295, 0.554172158241272], [0.357283353805542, 0.45463061332702637], [0.39148274064064026, 0.5429642200469971], [0.410376638174057, 0.6232282519340515]]"
